id	crawl_id	snapshot_id_x	date_enrolled	post_id	created_time	Text	life_event_category_1	continuous_events_1	Additional life event note_ 1	life_event_category_2	continuous_events_2	Additional life event note_2	life_event_category_3	final_life_event	sentiment_x	SM_LifeEvent	LifeEventFamily_x	Anticipation_x	Intimacy_x	Scope_x	Comments	sigScore_x	matchId	matchVal_x	sm_sr_x	date_x	recency_x	LifeEventCat_x	Anticipation_y	DupeStatus	EventID	ExcludeCode	Intimacy_y	LifeEventFamily_y	LifeEventFinal	SR_LifeEvent	Scope_y	UpdatedBeginDate	UpdatedBeginDateCode	UpdatedEndDate	UpdatedEndDateCode	alias	cohort	date_confidence	description	end_date	ended_or_ongoing	life_event_type	matchVal_y	permanent_or_temporary	sentiment_y	sigScore_y	significance	snapshot_id_y	valence	work_perf_impact	sm_sr_y	date_y	recency_y	LifeEventCat_y
646884	4728	9381952670851740549	2018-04-18 0:00:00	10159861812160276_10160850201760276	2018-11-18 15:49:40	Packing day!  We pack the moving truck today but closing was delayed till Tuesday so it will sit for an extra day before we actually move in.  It will give us an extra day to clean and pack anything that doesn’t fit into the truck.				PositiveMove	MoveEvents			PositiveMove	0	PositiveMove	Personal	Anticipated	2.0	2.0		0.07412181759587495	400	1.0	1	2018-11-18 15:49:40	642.3405092592593	PositiveMove	Anticipated	0.0	1678	0	2	Personal	BuildHome	Purchased new house	2	2018-11-26	0		0	4dbd01841a26630790cda0b3e00c1dc2	G	Highest confidence	Purchased new house		Ongoing	financial	0.0	Temporary	1	2	High significance	9381952670851740549	Somewhat Positive	Small negative effect	0	2018-11-26	635.0	BuildHome
646892	4728	9381952670851740549	2018-04-18 0:00:00	10159861812160276_10160717705065276	2018-10-12 15:49:31	This was a fun trip. We need to do this again but without Cassey getting that rare illness from the cave mold.				Vacation				Vacation	0	Vacation	Personal	Anticipated	2.0	2.0		0.03512729616500161	403	1.0	1	2018-10-12 15:49:31	679.3406134259259	Vacation	Anticipated	0.0	805	0	2	Personal	Vacation	Vacation	2	2018-10-18	0	2018-10-23	0	4dbd01841a26630790cda0b3e00c1dc2	G	Highest confidence	Vacation	10/23/2018	Ended	personal	0.0	Temporary	1	0	Moderate significance	9381952670851740549	Somewhat Positive	Small positive effect	0	2018-10-18	674.0	Vacation
571048	4519	9385868890389771155	2018-05-02 0:00:00	10216190398975443_10217894093206734	2018-11-24 14:04:24	Thanks Honey for sponsoring my week in Seattle since I left all my cards in Atlanta 😅 I took 0 pics of us so here’s one from London, where the weather is so similar we might as well have been there				Vacation		different vacation		Vacation	0	Vacation	Personal	Anticipated	2.0	2.0		0.06316467934257171	404	1.0	1	2018-11-24 14:04:24	636.4136111111111	Vacation	Unanticipated	0.0	267	0	1	Work	NewProject	rolled onto new project	2	2018-11-27	0		0	87091ced8e39d43218fe76f5139da8af	D	Moderate confidence	rolled onto new project			work	0.0	Permanent	1	2	High significance	9385868890389771155	Extremely Positive	Medium positive effect	0	2018-11-27	634.0	NewProject
571056	4519	9385868890389771155	2018-05-02 0:00:00	10216190398975443_10217078326413074	2018-08-22 03:11:27	Find what makes you happy and keeps you moving 💃🏽. .. Last March, I joined LA Fitness and immediately fell in love with V’s poppin, energetic Zumba class and that’s what kept me active while I lived in Marietta through December. She changed my life and empowered the women in her class to be sexy, to be better, and to embrace themselves. While I left LA Fitness when I moved, I had to go today because it was her last Zumba class ❤️ #senti but obligatory bc she showed me what it’s like to be #feelinmyself	NewHobby			DroppedHobby				DroppedHobby	0	DroppedHobby	Personal	Anticipated	2.0	3.0		0.16306799871092492	405	1.0	1	2018-08-22 03:11:27	730.8670486111112	DroppedHobby	Unanticipated	0.0	164	0	2	Work	Promoted	promoted	3	2018-08-26	0		0	87091ced8e39d43218fe76f5139da8af	D	High confidence	promoted			personal	0.0	Permanent	1	2	High significance	9385868890389771155	Extremely Positive	Large positive effect	0	2018-08-26	727.0	Promoted
621133	4705	10642670384768572318	2018-05-26 0:00:00	10215096385556755_10215665172256067	2018-09-29 14:24:49	First place in my age group for the 10K.  Luckily for me, all the faster runners are doing the Ironman this weekend.				IncreasedSocialActivity				IncreasedSocialActivity	0	IncreasedSocialActivity	Personal	Anticipated	1.0	2.0		0.03706090879793748	407	1.0	1	2018-09-29 14:24:49	692.3994328703703	IncreasedSocialActivity	Unanticipated	0.0	418	0	1	Local	BadWeather	excessive heat and humidity Summer 2018	1	2018-05-15	0	2018-10-05	0	71b212df7e7dc28acbda39ce14cce38c	D	High confidence	excessive heat and humidity Summer 2018	10/05/2018	Ended	weather	0.0	Temporary	-1	1	Moderately high significance	10642670384768572318	Very Negative	No effect	0	2018-05-15	830.0	BadWeather
712484	4903	12253831341775990699	2018-03-02 0:00:00	2234480079909007_2646261272064217	2018-12-30 15:12:36	If anyone has talked to my mom today please message me either text or on facebook messenger. Do not comment here because i wont see it. She left last night and said she would be back later that night but she didnt come home. Her makeup, deodorant, and hair stuff is all here and mom never leaves the house without doing her hair and makeup. We are worried. Yes we have called and texted her but mo answer.				NoInjuryAccident				NoInjuryAccident	0	NoInjuryAccident	Personal	Unanticipated	2.0	2.0	Posts mostly worried about another person, seeking help from friends	0.13019658395101516	408	1.0	1	2018-12-30 15:12:36	600.36625	NoInjuryAccident	Unanticipated	0.0	1255	0	2	Work	PositiveJobSwitch	Job change	3	2018-12-21	0		0	f38980414c76b6f5e3462ecaa71eeb18	G	Moderate confidence	Job change			work	0.0	Permanent	1	1	Moderately high significance	12253831341775990699	Very Positive	Large positive effect	0	2018-12-21	610.0	PositiveJobSwitch
712602	4903	12253831341775990699	2018-03-02 0:00:00	2234480079909007_2335809623109385	2018-06-03 19:35:19	One fan in! Living room is coming together! ^_^				RemodeledHome				RemodeledHome	1	RemodeledHome	Personal	Anticipated	2.0	2.0		0.014824363519174991	410	1.0	1	2018-06-03 19:35:19	810.1838078703704	RemodeledHome	Unanticipated	0.0	1107	0	2	Health	HealthLoss	Kidney infection	3	2018-06-12	0	2018-08-28	0	f38980414c76b6f5e3462ecaa71eeb18	G	Moderately high confidence	Kidney infection	08/28/2018	Ended	health	0.0	Temporary	-1	3	Highest significance	12253831341775990699	Extremely Negative	Large negative effect	0	2018-06-12	802.0	HealthLoss
671132	4771	9485960433259318193	2018-05-30 0:00:00	4162501779455_4376046517940	2018-09-24 18:42:56	My best friend shared some unexpected news with me today, this little man had some recent changes to his heart. While she and her family knew Emmett would be going through more extensive surgeries throughout his life since he was born with a heart condition, His next surgery may be sooner than expected which shocks us all. I'm no doctor or mother so I have no idea what all is involved and I have no idea of the wretched uncertainty my best friend and her husband may be feeling at this time but I do know that her children are the closest things I've ever had to children and my heart is hurting for little Emmie and his family today. He's been through hell and back already and he's only 2.75 years old so I have no doubt he'll get through it, i just wish i could take away all the stress and pain he may endure. All the prayers and love and well wishes are appreciated at this time for Abigail Flinn and her family. Let the fight begin! #loveyouaEmmie #youreneveralonebuddy #prayersforEmmie				HealthLoss		Best friend's child		HealthLoss	1	HealthLoss	Health	Unanticipated	2.0	3.0		0.3203351595230422	411	1.0	1	2018-09-24 18:42:56	697.2201851851852	HealthLoss	Unanticipated	0.0	1309	0	3	Work	PerformanceReview	Performance review	3	2018-10-01	0		0	9004d7e65c992a2b8d637322c7b9fcf7	G	Moderately high confidence	Performance review			work	0.0	Permanent	1	0	Moderate significance	9485960433259318193	Somewhat Positive	Small positive effect	0	2018-10-01	691.0	PerformanceReview
766728	5139	11744628151594996669	2018-02-27 0:00:00	10215375320486299_10216759376846843	2018-08-27 14:00:57	Vacations are something that having a large family does not happen often enough, but this weekend as for me and my house, we will. Going to see my brother and sister-in-law				MoreLessFamilyMeetups	FamilyEvents	they are calling it a vacation, but that is outweighed by it being a family meetup		MoreLessFamilyMeetups	0	MoreLessFamilyMeetups	Personal	Anticipated	1.0	2.0		0.05510796003867225	414	1.0	1	2018-08-27 14:00:57	725.4160069444445	MoreLessFamilyMeetups	Anticipated	0.0	451	0	2	Personal	Vacation	took a vacation	2	2018-09-02	0	2018-09-05	0	5fdd5264d7e054963b2d4337972e9b3d	G	Moderate confidence	took a vacation	09/05/2018	Ended	personal	0.0	Temporary	1	-2	Low significance	11744628151594996669	Somewhat Positive	Small positive effect	0	2018-09-02	720.0	Vacation
561450	4495	11326452981502450625	2018-04-12 0:00:00	1150283441778922_1316991005108164	2018-11-09 02:55:06	I am pleased to announce that today Tater stepped down from his work as a guide dog to continue his equally important work as the official yellow Lab of our family. Special thanks to Anne E Wright for starting out this fine young guy, because he is awesome. ❤️	NewPet			NewPet	NewPetEvents	"officially adopted on 11/9 - events after are ""NewPetEvents"""		NewPet	1	NewPet	Personal	Anticipated	2.0	2.0	"Usually a family adopting pet, calling it ""part of our family"" "	0.08346761198839832	417	1.0	1	2018-11-09 02:55:06	651.8784027777778	NewPet	Unanticipated	0.0	708	0	2	Health	HealthLossFriendRelative	Dad had a stroke	2	2018-11-14	0	2019-03-15	0	85f5ad5344ee40db465b16a66e505da8	U	Moderate confidence	Dad had a stroke	03/15/2019	Ended	personal	0.0	Temporary	-1	1	Moderately high significance	11326452981502450625	Somewhat Negative	Small negative effect	0	2018-11-14	647.0	HealthLossFriendRelative
572937	4530	11293937460610680260	2018-04-27 0:00:00	10156440546122650_10156447877057650	2018-05-04 15:05:45	Logged out for the final time.. 10 years at liberty.... bring on the next chapter!				BreakFromWork	LeftJob			BreakFromWork	1	BreakFromWork	Work	Anticipated	2.0	3.0		0.026103770544634225	420	1.0	1	2018-05-04 15:05:45	840.3710069444444	BreakFromWork	Unanticipated	0.0	1386	0	3	Work	WorkLoss	Quit job	3	2018-05-05	0		0	54df9e029b5ee91d0c94a2f917b45dc7	U	Highest condidence	Quit job			work	1.0	Permanent	1	3	Highest significance	11293937460610680260	Very Positive	No effect	0	2018-05-05	840.0	WorkLoss
512841	4342	12525583187851454916	2018-03-14 0:00:00	10211350376415418_10212730442076197	2018-09-20 14:59:17	The second defendant in the case has now plead guilty				CourtCase		Could be talking about a case they just read about & aren't involved in. Too vague to tell.		CourtCase	0	CourtCase	Personal	Unanticipated	3.0	1.0	No posts from someone directly involved in a court case- mostly posts about jury duty.	0.01675797615211086	421	1.0	1	2018-09-20 14:59:17	701.3754976851852	CourtCase	Unanticipated	0.0	842	0	1	Personal	MiscEvent	personal	3	2018-09-17	0		0	74dcfc1369e79ae8a1a69a13512773f1	NDL2	High confidence	personal			personal	0.0	Permanent	1	3	Highest significance	12525583187851454916	Extremely Positive	Medium positive effect	0	2018-09-17	705.0	MiscEvent
736894	4996	12144059624259305924	2018-06-02 0:00:00	10217185579131528_10218106438392434	2018-11-07 00:22:24	First time back since surgery... lets do it				HealthGain	HealthTreatment			HealthGain	0	HealthGain	Health	Anticipated	2.0	3.0		0.01353528843055108	425	1.0	1	2018-11-07 00:22:24	653.9844444444444	HealthGain	Unanticipated	0.0	322	0	2	Work	HeavyWork	Took on a greatly increased work load	3	2018-11-11	0		0	f1915f4e923b1713e341f37f5c462174	D	Highest condidence	Took on a greatly increased work load		Ongoing	work	0.0	Temporary	-1	2	High significance	12144059624259305924	Very Negative	Large negative effect	0	2018-11-11	650.0	HeavyWork
737210	4996	12144059624259305924	2018-06-02 0:00:00	10217185579131528_10217440390541654	2018-08-21 17:37:34	Pre Op appointments day.... yay!! Glad mom is here with me today ♡				HealthGain	HealthTreatment			HealthGain	1	HealthGain	Health	Anticipated	2.0	3.0		0.020947470190138574	430	1.0	1	2018-08-21 17:37:34	731.2655787037037	HealthGain	Unanticipated	0.0	225	0	2	Health	HealthLoss	Physical injury	3	2018-08-30	0	2019-01-24	0	f1915f4e923b1713e341f37f5c462174	D	High confidence	Physical injury	01/24/2019	Ended	health	0.0	Temporary	1	1	Moderately high significance	12144059624259305924	Very Positive	Small positive effect	0	2018-08-30	723.0	HealthLoss
737727	4996	12144059624259305924	2018-06-02 0:00:00	10217185579131528_10216745017477762	2018-06-03 02:13:03	Day 1 of STRONG bootcamp was a super FUN challenge and met so many amazing ladies!! Really looking forward to tomorrow 💪👊❤ #strongcamp				NewHobby				NewHobby	1	NewHobby	Personal	Anticipated	1.0	3.0		0.042861746696745084	432	1.0	1	2018-06-03 02:13:03	810.9076041666667	NewHobby	Anticipated	0.0	438	0	1	Local	SportsEvent	Sport event	1	2018-06-02	0	2018-06-03	0	f1915f4e923b1713e341f37f5c462174	D	Highest confidence	Sport event	06/03/2018	Ended	societal	1.0	Temporary	1	0	Moderate significance	12144059624259305924	Somewhat Positive	No effect	0	2018-06-02	812.0	SportsEvent
619724	4699	12580369954554372561	2018-06-13 0:00:00	10156120352501293_10156212682826293	2018-07-27 21:42:43	We purchased our first house and can’t wait to make it a home ❤️ We’ve already been welcomed by a couple of awesome neighbor kids that made us cute cards. This is definitely going to be great.😊 #homesweethome  . Huge shout out to the most amazing realtor I ever could have imagined - answered a million dumb questions about house buying (and owning), had incredible patience with our pickiness, and just in general above and beyond-ness. Anna Diamond Coble - this wouldn’t have been as easy and fun without you!	InstallmentPurchase			Mortgage				Mortgage	1	Mortgage	Financial	Anticipated	3.0	2.0		0.16435707379954884	433	1.0	1	2018-07-27 21:42:43	756.0953356481482	Mortgage	Unanticipated	0.0	333	0	3	Work	PerformanceReview	Quarter end	3	2018-06-11	0	2018-08-03	0	4c908b21ec41b5dd709dbd99d0de63e3	D	Moderately high confidence	Quarter end	08/03/2018	Ended	work	1.0	Temporary	0	-1	Moderately low significance	12580369954554372561	Neither Positive or Negative	Small negative effect	0	2018-06-11	803.0	PerformanceReview
541973	4443	13249647788348167634	2018-06-13 0:00:00	10213476010157055_10213476602091853	2018-09-14 16:56:34	This will be the first ever concert in the stadium				IncreasedSocialActivity				IncreasedSocialActivity	0	IncreasedSocialActivity	Personal	Anticipated	1.0	2.0		0.015791169835642927	434	1.0	1	2018-09-14 16:56:34	707.294050925926	IncreasedSocialActivity	Anticipated	0.0	1718	0	3	Financial	PayingLoans	I took out a loan out against my 401b to finance a new roof	3	2018-09-06	0		0	8486059fc090e3426c7683703245a26a	NDL2	High confidence	I took out a loan out against my 401b to finance a new roof		Ongoing	financial	0.0	Temporary	1	0	Moderate significance	13249647788348167634	Very Positive	No effect	0	2018-09-06	716.0	PayingLoans
548846	4443	13249647788348167634	2018-06-13 0:00:00	10212304896839954_10213857177686005	2018-11-11 02:42:53	My story for this month/week/year LOL. This morning, Cindy and I got up and cleaned out my 2003 Malibu to take it to a local dealership because I wanted a new car.. As we got close, we were sitting at a stop-light.  Suddenly WHAM!!! I was rear-ended.. Sigh......figures..going to trade in the ride and I get hit.  Cindy jumps out before I did and she''s already around to my side telling me I have no damage.  Guy is back there, I get out and we look - neither of us has any damage.  Really wasn''t anyone''s fault.  Roads were icy and he said he couldn''t get the car to stop despite the fact that he tried way back to stop - I get it - been there and got lucky that I didn''t bump anyone.. I look at the guy and he''s wearing a jacket of the dealership we were going to!  I ask if he works there (his name is also on the jacket so I''m guessing yes).  He does!  . I laughed and said we were just on our way there.. What kind of car are we going to look at?  I said either a Hyundai or Subaru - that''s where he works!!  So I told him we were going to get a Starbucks and we''d be over - I even offered to buy him a coffee (which he declined) - then we informed him he was going to be our salesman.. By the time we got there, everyone in the dealership was talking about how he rear-ended my car and ended up getting a customer.. Yeah I got a car - nice deal and everyone there was exceptionally nice.. *We''re both a little sore from the jolt but nothing bad.	NonInjuryAccident			InstallmentPurchase				InstallmentPurchase	0	InstallmentPurchase	Financial	Anticipated	2.0	2.0		0.470512407347728	435	1.0	1	2018-11-11 02:42:53	649.8868865740741	InstallmentPurchase	Unanticipated	0.0	1739	0	3	Financial	MiscFinancialChange	financial	3	2018-11-17	0		0	8486059fc090e3426c7683703245a26a	NDL2	High confidence	financial			financial	0.0	Permanent	1	0		13249647788348167634	Very Positive	No effect	0	2018-11-17	644.0	MiscFinancialChange
567165	4510	11721312032604800980	2018-04-26 0:00:00	10155443608476475_10155796148006475	2018-10-16 23:10:30	Tonight I am grateful that I have the opportunity to work remotely so I can follow a day of meetings with a day of programming at home. And I am grateful for my new boots; they are super cute. And I am grateful for margaritas; they are, well, margaritas.				HeavyWork	HeavyWorkload	ongoing heavy workload		HeavyWork	1	HeavyWork	Work	Unanticipated	2.0	3.0	posts frame the event as a challenge or accomplishment, not a burden. 	0.08153399935546246	437	1.0	1	2018-10-16 23:10:30	675.034375	HeavyWork	Unanticipated	0.0	1385	0	3	Work	WorkLoss	Employer shut down	3	2018-10-22	0		0	158d2b3ca74efa1636ce0539d74ed86c	U	High confidence	Employer shut down			work	0.0	Permanent	-1	3	Highest significance	11721312032604800980	Extremely Negative	Large negative effect	0	2018-10-22	670.0	WorkLoss
567182	4510	11721312032604800980	2018-04-26 0:00:00	10155443608476475_10155754156996475	2018-09-25 23:32:27	I know it’s sort of late in the game and I don’t know if I’ll ever talk about it publicly but #metoo (times 3). Please don’t ask for details.	Assaulted			Assaulted				Assaulted	0	Assaulted	Personal	Unanticipated	3.0	3.0		0.045117628101836935	441	1.0	1	2018-09-25 23:32:27	696.0191319444444	Assaulted	Anticipated	0.0	836	0	3	Financial	MortgageClosed	Parents foreclosure on house	2	2018-10-05	0		0	158d2b3ca74efa1636ce0539d74ed86c	U	High confidence	Parents foreclosure on house			personal	0.0	Permanent	-1	2	High significance	11721312032604800980	Very Negative	Medium negative effect	0	2018-10-05	687.0	MortgageClosed
512146	4339	11508198097009047510	2018-02-10 0:00:00	1738874796176173_2032007726862877	2018-09-23 17:39:01	Sunday on the Rock River...reminiscent of Shady Beach cc Andy Hunter Dan DeMichele Tony LoGiurato @ Castle Rock State Park (Illinois)				Vacation	VacationEvents			Vacation	0	Vacation	Personal	Anticipated	2.0	2.0		0.042539477924589106	443	1.0	1	2018-09-23 17:39:01	698.2645717592593	Vacation	Anticipated	0.0	931	0	2	Personal	Vacation	vacation	2	2018-09-21	0	2018-09-24	0	6b54848ff05e367a2f80d3e59be33fb2	NDL1	Highest confidence	vacation	09/24/2018	Ended	personal	1.0	Temporary	-1	1	Moderately high significance	11508198097009047510	Somewhat Negative	Small negative effect	0	2018-09-21	701.0	Vacation
794124	5180	11398131216533925331	2018-07-17 0:00:00	10214074944760525_10215799033461665	2019-03-14 00:18:57	I clearly underestimated this #COBombCyclone2019. Did not have any emergency lights, back up charges, backup air pump for fish, any fuel in my car.. Need to work on my #EmergencyPreparednessPlan.				NoInjuryAccident				NoInjuryAccident	1	NoInjuryAccident	Personal	Unanticipated	2.0	2.0	Posts mostly worried about another person, seeking help from friends	0.06252014179825975	445	1.0	1	2019-03-14 00:18:57	526.9868402777778	NoInjuryAccident	Unanticipated	0.0	1820	0	1	Local	BadWeather	Bomb cyclone	1	2019-03-13	0	2019-03-13	0	868c155c62f6dec4206612e516facaf9	U	Low confidence	Bomb cyclone	03/13/2019	Ended	weather	0.0	Temporary	-1	-2	Low significance	11398131216533925331	Somewhat Negative	Small negative effect	0	2019-03-13	528.0	BadWeather
794195	5180	11398131216533925331	2018-07-17 0:00:00	10214074944760525_10214115389091608	2018-07-24 02:57:13	Houston, we have a connection.. #FirstWorldProblem #BasicNeccessities #CapHillChronicles				Trip				Trip	0	Trip	Personal	Anticipated	2.0	2.0	posts about trips/vacations mostly involve family or friends	0.028037383177570093	446	1.0	1	2018-07-24 02:57:13	759.8769328703704	Trip	Unanticipated	0.0	1454	0	2	Work	HeavyWork	Took on a lot more work	3	2018-04-15	0	2018-07-31	0	868c155c62f6dec4206612e516facaf9	U	High confidence	Took on a lot more work	07/31/2018	Ended	work	0.0	Temporary	1	1	Moderately high significance	11398131216533925331	Somewhat Positive	Large positive effect	0	2018-04-15	860.0	HeavyWork
518299	4361	9319173084258555363	2018-03-26 0:00:00	10213860664208408_10215367004745980	2018-10-26 16:47:22	Last Disney trip, looking forward to going back				Vacation				Vacation	0	Vacation	Personal	Anticipated	2.0	2.0		0.014824363519174991	447	1.0	1	2018-10-26 16:47:22	665.3004398148148	Vacation	Anticipated	2.0	1588	0	2	Personal	Trip	work trip	2	2018-10-25	0	2018-10-28	0	7340b0eae6fffe8c79ca0cf9b840c184	NDL2	Highest condidence	work trip	10/28/2018	Ended	work	0.0	Temporary	1	-2	Low significance	9319173084258555363	Extremely Positive	Medium positive effect	0	2018-10-25	667.0	Trip
518329	4361	9319173084258555363	2018-03-26 0:00:00	10213860664208408_10214885918639128	2018-08-17 16:52:00	Donato off to start his kindergarten career				BackToSchool				BackToSchool	0	BackToSchool	School	Anticipated	1.0	2.0		0.01353528843055108	448	1.0	1	2018-08-17 16:52:00	735.2972222222222	BackToSchool	Anticipated	2.0	948	0	2	Personal	Vacation	vacation	2	2018-08-01	0	2018-08-14	0	7340b0eae6fffe8c79ca0cf9b840c184	NDL2	Highest confidence	vacation	08/14/2018	Ended	personal	1.0	Temporary	1	-2	Low significance	9319173084258555363	Very Positive	Medium positive effect	0	2018-08-01	752.0	Vacation
556579	4473	13675524557236069348	2018-04-10 0:00:00	10156676321057174_10156619869782174	2018-06-21 02:24:29	Turns out my man and I can clean up pretty nice 😂 Congratulations to the Kuepper newlyweds! The next wedding we go to will be ours, only 10 days away!! #TheFinalCountdown #ReadySetRieman #SaadNoMore				Married	MarriageEvents			Married	1	Married	Personal	Anticipated	2.0	2.0		0.06348694811472769	450	1.0	1	2018-06-21 02:24:29	792.8996643518518	Married	Anticipated	2.0	619	0	2	Personal	Married	got married	2	2018-06-30	0		0	4dd77f94afc167f734f9bbd32379f65d	U	Highest confidence	got married			personal	0.0	Permanent	1	3	Highest significance	13675524557236069348	Extremely Positive	Medium negative effect	0	2018-06-30	784.0	Married
548004	4438	11750352889969585637	2018-01-24 0:00:00	574464989559150_574887679516881	2018-02-08 20:09:22	Disney World - Aerosmith Rock N' Roller Coaster				Vacation				Vacation	0	Vacation	Personal	Anticipated	2.0	2.0		0.014824363519174991	451	1.0	1	2018-02-08 20:09:22	925.160162037037	Vacation	Anticipated		1914	0	2	Personal	Vacation	Vacation	2	2018-01-28	0	2018-02-03	0	39c07b809ff31ec458a1963543171d08	KLA	Highest confidence	Vacation	02/03/2018	Ended	personal	1.0	Temporary	1	0	Moderate significance	11750352889969585637	Extremely Positive		0	2018-01-28	937.0	Vacation
623583	4706	10444991998136247269	2018-05-29 0:00:00	10216458657327891_10217351091278182	2018-09-25 17:36:10	Today I'm officially married to a middle-aged man						does not sound like they just got married- it sounds like husband just had a birthday	PositiveRelationship	PositiveRelationship	0	PositiveRelationship	Personal	Unanticipated	2.0	2.0		0.015468901063486949	453	1.0	1	2018-09-25 17:36:10	696.2665509259259	PositiveRelationship	Unanticipated	0.0	1601	0	3	Work	WorkLoss	failed hire for replacement	3	2018-09-18	0	2018-09-20	0	4ff7320d7aabc1e5841677a927b2f2d9	U	High confidence	failed hire for replacement	09/20/2018	Ended	work	0.0	Temporary	-1	1	Moderately high significance	10444991998136247269	Very Negative	Medium negative effect	0	2018-09-18	704.0	WorkLoss
623636	4706	10444991998136247269	2018-05-29 0:00:00	10216458657327891_10217096807401244	2018-08-22 13:34:03	First day of school!				BackToSchool				BackToSchool	0	BackToSchool	School	Anticipated	1.0	2.0		0.006123106670963584	455	1.0	1	2018-08-22 13:34:03	730.4346875	BackToSchool	Unanticipated	0.0	1361	0	3	Work	PerformanceReview	Quarterly board meeting 1	3	2018-05-18	0	2018-08-18	0	4ff7320d7aabc1e5841677a927b2f2d9	U	Moderately high confidence	Quarterly board meeting 1	08/18/2018	Ended	work	1.0	Temporary	0	2	High significance	10444991998136247269	Neither Positive or Negative	No effect	0	2018-05-18	827.0	PerformanceReview
793856	5176	13206448200882729449	2018-03-29 0:00:00	10103196380220267_10103397163134697	2018-09-08 21:52:52	It only took 34 years, but I finally made it to a game! Let's go Irish! Benjamin Schrader Derek Richard Dreher				IncreasedSocialActivity				IncreasedSocialActivity	0	IncreasedSocialActivity	Personal	Anticipated	1.0	2.0		0.03512729616500161	456	1.0	1	2018-09-08 21:52:52	713.088287037037	IncreasedSocialActivity	Anticipated	0.0	1883	0	2	Personal	RemodeledHome	Roof Installation	2	2018-09-12	0		0	97e5571972d37834f879388f5aead552	NDL2	Moderately high confidence	Roof Installation			other	0.0	Permanent	0	1	Moderately high significance	13206448200882729449	Neither Positive or Negative	Small negative effect	0	2018-09-12	710.0	RemodeledHome
793863	5176	13206448200882729449	2018-03-29 0:00:00	10103196380220267_10103368549726197	2018-08-16 01:23:40	We had an exhausting summer - it started with our camper Dolly getting some repairs and a glamping makeover (she still needs her curtains updated, but there's only so much time in a day...), we became beekeepers, we spent weeks getting quotes to either add a room on our house or get a new roof, siding, and front porch extension; we recovered from a heart attack after getting above mentioned quotes; At some point (before or after? I think before) we squeezed in a quick camping trip to Fort Custer.  We decided to do the porch ourselves so we put a few weeks of sweat equity in to framing that out. We spent a few weekends yard-sale-ing (always a summer highlight!!) We decided we needed an above ground pool so we all agreed to forego birthday and Christmas gifts and treat ourselves to having that put in, but then found out our electric lines were in the way so we cancelled the pool; then realized we could move it over a few feet and still squeeze it in so we did that. Then on the install day the crew found an underground bee hive and stopped working because the only person who could drive the bobcat was dealthy allergic, then their truck stalled in our driveway, and then we didn't hear from them for a few days...but it eventually got put in, destroying our backyard and back deck in the process; (which is still a mess, but that's another project). We tried to go camping again but discovered frame issues with our truck (which we bought 6 months ago) that wasn't worth the money to fix. We bought another used truck and sold our other. We finished the porch by putting vinyl decking and railing on. Along the way we tried to turn our inside-turned-outside-because-he-kept-peeing-in-my-basement cat back in to an second-chance-at-living-inside-cat. That lasted about three weeks and he became an inside-turned-outside-turned-inside-turned-outside-again cat - he seems happier, my basement seems happier too. We helped a friend split and haul wood from his friend's recently cut down tree and then found more free wood in Elkhart that required two round trips - our front side yard is filled with wood that needs splitting or stacking still. We rounded this exhausting summer out with a nice long weekend up at Yankee Springs Recreation Area where we swam, boated, fished, swam some more, and enjoyed living around the campfire. It was a fast summer, an exhausting summer, but it was a great summer. How many more days till next summer!?!? with Benjamin Schrader	InstallmentPurchase			RemodeledHome	RemodelEvents			RemodeledHome	0	RemodeledHome	Personal	Anticipated	2.0	2.0		0.7976152110860457	459	1.0	1	2018-08-16 01:23:40	736.9418981481482	RemodeledHome	Anticipated	0.0	603	0	2	Personal	Vacation	Vacation	2	2018-08-10	0	2018-08-14	0	97e5571972d37834f879388f5aead552	NDL2	Highest confidence	Vacation	08/14/2018	Ended	personal	0.0	Temporary	1	0	Moderate significance	13206448200882729449	Very Positive	Small negative effect	0	2018-08-10	743.0	Vacation
793869	5176	13206448200882729449	2018-03-29 0:00:00	10103196380220267_10103282046165027	2018-06-08 14:30:22	Camp drop off at Camp Logan! Lillian was a little upset at first that she wasn't with Sophia and Vivian but she quickly made some friends. Should be a great weekend for them!				MoreLessFamilyMeetups		child goes off to camp		MoreLessFamilyMeetups	1	MoreLessFamilyMeetups	Personal	Anticipated	1.0	2.0		0.05575249758298421	461	1.0	1	2018-06-08 14:30:22	805.3955787037037	MoreLessFamilyMeetups	Anticipated	0.0	1686	0	3	Financial	PayingLoans	Took out home equity loan	3	2018-06-15	0		0	97e5571972d37834f879388f5aead552	NDL2	Moderately high confidence	Took out home equity loan		Ongoing	financial	0.0	Temporary	0	1	Moderately high significance	13206448200882729449	Neither Positive or Negative	No effect	0	2018-06-15	799.0	PayingLoans
