,snapshot_id,Text,day,stress,sleep,anxiety,stress_imputed,sleep_imputed,anxiety_imputed
208,12677361572409209396,"There was a mistake on my check, that would have benfitted me. But my momma didn't raise no thief or cheat so I told work. Figure out tomorrow what I gotta give back. Wish I could keep it, but oh well!",2018-06-14,1.0,9.0,1.5,False,False,False
209,12677361572409209396,"Right. I let them know, but the lady that can fix it is off today. She saw my email and let me know she would fix it. I haven't touched that money. Just my regular paycheck amount....",2018-06-14,1.0,9.0,1.5,False,False,False
1627,12677361572409209396,Are you coming to the wedding?,2018-06-15,2.0,9.0,1.6666666666666667,False,False,False
1586,12677361572409209396,"When I get married next month, my last name will be Johnson. That is my maternal grandmothers maiden name......kinda cool! I was going to hyphenate it, but McClanahan-Johnson is just toooooo long lol.",2018-06-18,2.6666666666666665,9.0,1.6666666666666667,False,False,False
1587,12677361572409209396,Anthem and St Joe hospital could not come to an agreement so now I have to find a new freaking doctor. I am so pissed! I LIKE my doctor!!,2018-06-18,2.6666666666666665,9.0,1.6666666666666667,False,False,False
351,12677361572409209396,"Back starting hurting again. It was all better, I thought, so I started doing stuff again and I think I overdid it.",2018-06-19,2.6666666666666665,9.0,1.6666666666666667,False,False,False
1588,12677361572409209396,I got wait listed for Art beat! Im a repeat vendor! What the hell.,2018-06-21,2.0,9.0,1.775,True,True,True
1589,12677361572409209396,Ordered my shoes for the wedding. Just need to get the kids shoes...and waiting on the last flower girl dress.....,2018-06-21,2.0,9.0,1.775,True,True,True
179,12677361572409209396,"Home from my bridal shower. It was WONDERFUL! It was a beautiful day and I spent it with the beautiful people in my life. Mandii and Annette took the pics, so I am sure they will be uploaded soon. I was too busy to really take any. Thank you to everyone that came out and celebrated my day with me. I wish my future mother and sister in law could have attended, but Missouri is a long way away lol.  A wee bit more than a month and I will be Mrs. Johnson!",2018-06-23,1.6666666666666667,11.0,1.3333333333333333,False,False,False
180,12677361572409209396,My grandma cross stitched this for my grandpa on their 50th wedding anniversary. They were married 71 years when he passed away last march. She Gave it to me today. I cried when i opened it. It means the world to me.,2018-06-23,1.6666666666666667,11.0,1.3333333333333333,False,False,False
181,12677361572409209396,What all do Jeff and I need to do to get our marriage license? I heard they are good for 30 days so I need to wail till next week to get it. I am assuming the county/city building isn't open on weekends??,2018-06-25,1.0,11.0,1.0,False,False,False
1590,12677361572409209396,We want to transfer Jeffrey from Success Academy to McKinley. Do we take the paperwork to the school or to school city??,2018-06-27,1.0,11.0,1.0,False,False,False
1591,12677361572409209396,Do any of my friends getting married need gold colored flower petals for their ceremony? I have a bunch I don't need. I Got carried away when I bought them.,2018-06-27,1.0,11.0,1.0,False,False,False
1592,12677361572409209396,These will bw center pieces for the reception. I am going to put a few stones in bottom of them though...,2018-06-28,2.0,9.0,1.775,True,True,True
1593,12677361572409209396,Can't sleep. Wedding stuff on my mind.....,2018-06-28,2.0,9.0,1.775,True,True,True
352,12677361572409209396,"I am tired of my back and arm hurting all the time. I finally get my sugar under control and now I have a back strain and 'golfers'"" elbow. Seriously?? I want to enjoy the summer. I want to have fun with the kids in the pool and work in the yard with KK and take the dogs for a walk. Its all I can manage to get through the work day and make dinner. I know I will get better, but its frustrating.""",2018-06-29,2.0,9.0,1.775,True,True,True
182,12677361572409209396,"I planned an updo for my hairstyle for my wedding end of July, but my hair is not growing fast enough. I need hairstyle ideas for thin hair. I will also be wearing a tiara.",2018-07-01,2.0,9.0,1.775,True,True,True
183,12677361572409209396,"They are all going to wear a different dress, but its this shade.",2018-07-01,2.0,9.0,1.775,True,True,True
1594,12677361572409209396,We are getting a new washing machine!!! Boy you know you are an adult when that makes you happy!!!! LOL,2018-07-02,2.6666666666666665,11.0,2.3333333333333335,False,False,False
184,12677361572409209396,In 25 days I will be Mrs. Johnson!,2018-07-04,2.75,11.0,2.5,False,False,False
306,12677361572409209396,Feeling much better than I did earlier...hopefully I can actually enjoy the weekend.,2018-07-07,3.6666666666666665,7.0,3.3333333333333335,False,False,False
307,12677361572409209396,Well I am up and moving around. Drinking lots of water and sipping on broth cos my tummy feels pretty empty. My doc gave me a different brand of insulin and I think it is what was causing me to throw up. Cos I was feeling better last night and then I took my insulin and by middle of night I was sick again....and this morning I was shaking so hard I could barely walk. I had to wake Jeff up to help me back to bed....right now I am just sore lol. And moving slow. I really hope I feel better before Monday.......,2018-07-07,3.6666666666666665,7.0,3.3333333333333335,False,False,False
308,12677361572409209396,No. We didn't have the money for tickets cos of wedding.,2018-07-07,3.6666666666666665,7.0,3.3333333333333335,False,False,False
309,12677361572409209396,I wish. No. I think its a reaction to a different brand of insulin my doc gave me.,2018-07-07,3.6666666666666665,7.0,3.3333333333333335,False,False,False
353,12677361572409209396,"So, I am in the hospital. Jeff and my mom made me come to the ER Saturday evening cos I kept getting sick. Its a good thing he did. I have a urinary tract infection that was so bad it was almost septic. My heart rate was 169 and I am so severely dehydrated my kidneys were affected. Its also what was causing all that back pain I have had. I don't know yet when I will get to go home. Hopefully tomorrow. They think it started when my diabetes was so uncontrolled and just never went away. I just want to go home. My mom has the kids so Jeff can go to work. We cant afford to have both of us off work.....my goal is to get better in time for the wedding.....I just can't believe this is happening.",2018-07-08,2.0,9.0,1.775,True,True,True
310,12677361572409209396,Feeling much better but stuck here at least another day.,2018-07-09,2.0,9.0,1.775,True,True,True
311,12677361572409209396,Moved to a new floor cos im doing better. Got s nice view.,2018-07-09,2.0,9.0,1.775,True,True,True
355,12677361572409209396,I was in hospital with bad infection,2018-07-10,2.0,9.0,1.775,True,True,True
356,12677361572409209396,Getting released from hospital today,2018-07-10,2.0,9.0,1.775,True,True,True
1595,12677361572409209396,"Thank you to everyone that commented or reached out to me when I was in the hospital. I am sorry if I didn't respond back directly. I had trouble focusing on my phone for a few days, but I did see them and they were appreciated. I am home now,  and go back to work tomorrow. I still get super tired easily, but I think thats normal after being in the hospital for so long. My sweetie took good care of my fur babies for me and my mommy and daddy and cousin RJ took good care of the step rugrats for the both of us while Jeff was at work.....house is messy but I don't give AF right now lol. It will get put back to rights soon enough.",2018-07-11,2.0,9.0,1.775,True,True,True
1596,12677361572409209396,All the meds they pumped into me seems to have temporarily changed my taste buds and stuff I drink tastes different.,2018-07-11,2.0,9.0,1.775,True,True,True
312,12677361572409209396,Woke up feeling halfway decent and actually ate my whole meal this morning. I have not done that in over a week.....,2018-07-14,2.0,9.0,1.775,True,True,True
1597,12677361572409209396,13 Days!. Still need to get the food and shoes for us girls....and more soda''s and Juice and I am running out of money and am so stressed!! UGH!! BUT I cannot wait! It will be so worth it! Jeff and I are going this week to get our marriage license.,2018-07-15,2.0,9.0,1.775,True,True,True
1598,12677361572409209396,"Gonna make spaghetti for dinner. I think its easy enough for my energy levels. Yes, Jeff would cook if I asked him to, but he has to work tonight and he was doing all the work while I was in hospital and right after....so I am trying to give him a break......",2018-07-15,2.0,9.0,1.775,True,True,True
313,12677361572409209396,Had my follow up appt with my diabetic pharmacist today. He likes my sugar numbers so that made me happy. One more follow up with my doctor on Wednesday for my A1C and to test my kidney functions.......,2018-07-16,2.0,9.0,1.775,True,True,True
314,12677361572409209396,"I am not one to rehome animals. I feel they are for life. However, I need to find a new home for Jeffrey's bunny, Lydia. He is not taking proper care of her. He doesn't play with her, he does't feed and water her properly and when I told him to clean her cage, instead of actually cleaning her cage, he put a layer of clean bedding over the dirty bedding. We have been telling him over and over again that if he doesn't take care of her, he doesn't deserve her. This was his last chance. She is older, has velvet feeling fur and is mostly all black. She is a sweet heart who loves her hay and veggies at night. She comes with a cage and food to the right person. I hate to do this, but I don't know what what else to do.",2018-07-16,2.0,9.0,1.775,True,True,True
315,12677361572409209396,"I want her to go to a home, not a breeder or someone that shows them. I want her in a home where she will be loved and played with, not stuck in a corner.",2018-07-16,2.0,9.0,1.775,True,True,True
185,12677361572409209396,Got mine and KK's shoes for the wedding. Gotta get the girls shoes and a few more things here and there and we are good to go. Got our license and the lady said congrats you are half married so now Jeff and I are calling each other half husband/wife lol.,2018-07-18,2.0,9.0,1.775,True,True,True
186,12677361572409209396,I got into art beat,2018-07-18,2.0,9.0,1.775,True,True,True
187,12677361572409209396,Bio dad gets into town tomorrow. Gonna visit with him after work....Friday night is deep cleaning of the house...it really needs it since I was laid up and not feeling good. 10 days till I say I Do and become Mindy Johnson!,2018-07-18,2.0,9.0,1.775,True,True,True
354,12677361572409209396,Ugh I am so tired already of checking my sugar four times a day and giving my self shots all the time. My fingers and belly are sore damnit!,2018-07-19,2.0,9.0,1.775,True,True,True
188,12677361572409209396,Little pouches of bird seed to throw at wedding. This is my project tonight.,2018-07-20,2.0,9.0,1.775,True,True,True
189,12677361572409209396,Talked to the Dj about the music for our wedding. I asked  him to please play some NKOTB for us girls that still love them.,2018-07-23,2.0,9.0,1.775,True,True,True
190,12677361572409209396,Got a wedding gift via Amazon today. It was in this bag so i promptly had the kids get in it lol.,2018-07-23,2.0,9.0,1.775,True,True,True
191,12677361572409209396,Shes thriving! Im so happy. She was almost dead.,2018-07-23,2.0,9.0,1.775,True,True,True
1599,12677361572409209396,"Kids are so silly tonight. From getting in the giant green bag, to me pretending to ground KK to her room till shes 18, to us piling on the bed, tickling each other and 'stealing'"" each others noses and ears......I love those kids and can''t wait to officially becoming their step mommy.""",2018-07-24,2.0,9.0,1.775,True,True,True
1600,12677361572409209396,Its supposed to be 76 and partially sunny Saturday. Whoohoo!,2018-07-24,2.0,9.0,1.775,True,True,True
1601,12677361572409209396,"A year ago today, we lost my cousin Ron Whitmer Jr. suddenly. I still miss you and think of you often. You always said you felt no one liked you, but thats not true. You left behind a lot of people who love and miss you. I miss giving you a hard time about your slutty looking comic book chick pictures and just chatting in messenger about shit......I love and miss you cousin.",2018-07-26,2.0,9.0,1.775,True,True,True
192,12677361572409209396,1 day!! Jeff is now calling me his tomorrow wife. lol,2018-07-27,2.0,9.0,1.775,True,True,True
193,12677361572409209396,Starting to get nervous. Still more excited than nervous but the flutterbys are starting in my tummy. As soon as Jeff gets up we are loading up the truck with all the wedding stuff and taking it to my moms since they are setting up either tonight or tomorrow before the wedding....eeeek I still cant believe I am getting married to this wonderful man and becoming  step mommy to his little monsters who I love soooooo much.....,2018-07-27,2.0,9.0,1.775,True,True,True
194,12677361572409209396,In laws are here...Whoohoo,2018-07-27,2.0,9.0,1.775,True,True,True
195,12677361572409209396,Our beautiful wedding cake made by Laura Johnson Mccollister and Jessica Siematkowski Penny.,2018-07-29,2.0,9.0,1.775,True,True,True
196,12677361572409209396,Thank you to everyone that celebrated our day with us. Im sorry i didn't get to spend a lot of time with everyone Or say goodbye to everyone. And thank you for all the well wishes from those who couldn't make it. I understand life gets in the way....Love everyone.,2018-07-29,2.0,9.0,1.775,True,True,True
197,12677361572409209396,Just figured out why our hotel room was so pricey....Damn baton twirlers.,2018-07-29,2.0,9.0,1.775,True,True,True
198,12677361572409209396,What are some recommendations for my wedding dress? Should I take it to the cleaners and have it boxed up?,2018-07-29,2.0,9.0,1.775,True,True,True
199,12677361572409209396,Spent some time at the zoo with my in laws. They have sloths now.,2018-07-29,2.0,9.0,1.775,True,True,True
1602,12677361572409209396,"Another long, but great day. Winding down for the night....tomorrow after my in laws leave back to Missouri :( I am going to get these damn nails off my fingers. They are driving me crazy.",2018-07-30,2.0,9.0,1.775,True,True,True
1603,12677361572409209396,Missouri family went home. Not gonna lie. I cried a bit. We so need to plan a trip there soon.,2018-07-30,2.0,9.0,1.775,True,True,True
200,12677361572409209396,"Now that those nails are off, I can actually type so I want to take a minute to thank everyone that was there for Jeff and I with the wedding prep. My mom and both dads, my brothers, my sister in law Mandii, my sister in law Brandi, Clare Duran, Heather Long, my in laws Sheryl, Jack and Nesa, my grandma, Dustin and Dorrie, my cousins Michelle and Ashley, my aunt Annie, my aunt Terrie, Manseil , Laura and Jessica for the cake, and many more. The wedding space and the reception area were decorated BEAUTIFULLY and I had the wedding of my dreams. I love all of you and thank you all for coming and celebrating this day with both of us. I am still riding the high of the day, even though I am still so tired lol. The kids go to my moms tomorrow and Jeff and I are spending a few days by ourselves. I think tomorrow we might go to St Joe Michigan....",2018-07-31,2.0,9.0,1.775,True,True,True
201,12677361572409209396,"Jeffrey is enrolled at McKinley. We have to wait till tomorrow to enroll KK at Jefferson, as for some reason they are not open till tomorrow. We don't understand why she is not going to Edison. Its closer than Jefferson....",2018-07-31,2.0,9.0,1.775,True,True,True
202,12677361572409209396,"They caught two people who have been breaking into cars and stealing stuff in my neighborhood, including my car. They stole my mp3 player and aux cord....one of them was a kid, which I suspected for awhile. Wondering, do I call the non emergency line to see if they recovered my stuff?? I got it on amazon, so I have proof of ownership.",2018-07-31,2.0,9.0,1.775,True,True,True
203,12677361572409209396,"I was going through my cards again, cos I didn't really have time to REALLY read them at the wedding and they are all so beautiful! My grandma wrote a really sweet note about my late grandpa in hers, and now I am crying, lol. My cousin, Brandy Hernandez gave me the most beautiful box at my bridal shower and I am keeping all my keep sakes in it. After I write my thank you notes, all my cards and stuff are going in the box....",2018-07-31,2.0,9.0,1.775,True,True,True
204,12677361572409209396,So KK is not going to Edison. She is going to Jefferson......,2018-07-31,2.0,9.0,1.775,True,True,True
1604,12677361572409209396,Got our new washing machine. Now headed to Shipshewana.....,2018-08-01,2.0,9.0,1.775,True,True,True
1605,12677361572409209396,"Picked up the monsters from my moms house, did grocery shopping....think rest of today will be a lazy day.....relaxing before my craft show saturday and work on Monday....I thought I would be sad for not going out of town for our honeymoon, but honestly, i've loved the last few days of just floating around, doing nothing and just spending time with my sweetie....and we get to sleep in our own bed every night lol.",2018-08-02,2.0,9.0,1.775,True,True,True
1606,12677361572409209396,We went to shipshewana yesterday. Its as far as we have ventured lol.,2018-08-02,2.0,9.0,1.775,True,True,True
1607,12677361572409209396,Getting ready to load up and head out to Kamm Island in Mishawaka for the Rockin River Fest! Come out and see me and all the other vendors!,2018-08-04,2.0,9.0,1.775,True,True,True
1608,12677361572409209396,"My awesome sis in law, Amanda Mae McClanahan gave me a flash drive of all the pics from the bridal shower and wedding. Uploading them now, so be prepared to be tagged....",2018-08-04,2.0,9.0,1.775,True,True,True
1609,12677361572409209396,"Ok, all of the pics are uploaded. You are welcome to tag yourself and share the pics, ect. I did on some of them, but there are 600 in the wedding album that I uploaded....",2018-08-05,2.0,9.0,1.775,True,True,True
1610,12677361572409209396,"Thanks to the awesome Tonya Zultanski, we got a cute platform bed for KK. We will be redoing her room tomorrow, so pics to follow.  And on the way home, someone was giving away a free, nice ass cat tower so we sprayed it down with lysol and put it in front of the living room window. Dixon is curious about it and sat on it a bit...I hope he eventually likes it....",2018-08-05,2.0,9.0,1.775,True,True,True
1611,12677361572409209396,"Making personalized pencil pouches for the kids. KK's was first and it didn't quite come out how I wanted it, but she loves it....doing Jeffreys now....I bought extra, so if anyone wants one, I am charging $5 for them. I have dark pink, dark blue and black pouches.....",2018-08-06,2.0,9.0,1.775,True,True,True
1612,12677361572409209396,1st two orders for my pencil pouches.,2018-08-07,2.0,9.0,1.775,True,True,True
1613,12677361572409209396,So ready for this week to be over. One more day after today. We are not doing anything this weekend other than a couple errands and the kids are purging some of their toys and we are getting KKs room finished now that she has more room we are rearranging and stuff.,2018-08-09,2.0,9.0,1.775,True,True,True
1163,12680617526080257161,It’s wedding season! #cheers #littletoncolorado @ Three Trees Chapel,2018-06-09,3.25,6.0,2.75,False,False,False
1164,12680617526080257161,Let the good times roll! 🦀 #martha #endlesssummer #marthasvineyard  @ Martha's Vineyard - Massachussets,2018-07-15,3.2,8.0,3.4,False,False,False
1165,12680617526080257161,It was a pleasure to teach these kids about personal brands and career choices! #juniorachievement,2019-04-12,2.708333333333333,7.166666666666667,2.75,True,True,True
415,12714952603167396839,"Talk about fun!! Something I thought I would never do, now I may have to get certified!!  😊",2018-08-11,1.0,7.666666666666667,1.0,False,False,False
416,12714952603167396839,"Room with a view, the views were magnificent!",2018-08-11,1.0,7.666666666666667,1.0,False,False,False
417,12714952603167396839,Miguel in Hawaii,2018-08-11,1.0,7.666666666666667,1.0,False,False,False
1255,12714952603167396839,"Hilo, HI on the big island. Amazing landscape!!",2018-08-12,1.0,7.333333333333333,1.0,False,False,False
446,12729106406573021545,8 years married today. seems facebook post worthy! Lindsey Maiden,2018-09-02,3.0,6.333333333333333,2.6666666666666665,True,True,True
861,12733611572156914937,"Dead concert orientation for @runralphierun guest relations (@ Champions Club in Boulder, CO)",2018-07-10,2.2,9.333333333333334,1.6,False,False,False
862,12733611572156914937,Louder than the Dead concert,2018-07-19,2.0,9.0,1.6666666666666667,True,True,True
863,12733611572156914937,"Louder than the Dead concert (@ World Famous Dark Horse Bar & Grill - @bouldershorse in Boulder, CO)",2018-07-19,2.0,9.0,1.6666666666666667,True,True,True
864,12733611572156914937,303 Project fundraising,2018-07-21,2.0,9.0,1.6666666666666667,True,True,True
865,12733611572156914937,"303 Project fundraising (@ Rapha in Boulder, CO) https://t.co/23xHK6YcPl https://t.co/kCMU5wIdwK",2018-07-21,2.0,9.0,1.6666666666666667,True,True,True
866,12733611572156914937,"After rain delay, @maxx_chance 5th and three @the_303_project riders in the top 10!",2018-07-27,2.0,9.0,1.6666666666666667,True,True,True
867,12733611572156914937,Almost show time for the Colorado Classic and The 303 Project,2018-08-16,2.0,9.0,1.6666666666666667,True,True,True
868,12733611572156914937,Serious prep mode now @coloradoclassicpro stage 2,2018-08-17,2.0,9.0,1.6666666666666667,True,True,True
869,12733611572156914937,@the303project feed zone team ready and staging,2018-08-18,2.0,9.0,1.6666666666666667,True,True,True
870,12733611572156914937,A great day on Dillon reservoir taking sailing lesson from Jen @dillonmarinasailingschool,2018-08-30,2.0,9.0,1.6666666666666667,True,True,True
871,12733611572156914937,Sailing lesson day 2,2018-08-31,2.0,9.0,1.6666666666666667,True,True,True
872,12733611572156914937,Start of a road trip east bound to NE for @coloradobuffs football,2018-09-07,2.0,9.0,1.6666666666666667,True,True,True
873,12733611572156914937,Hanging out at the team hotel FTW,2018-09-08,2.0,9.0,1.6666666666666667,True,True,True
874,12733611572156914937,Looking forward to an awesome dinner- thanks new company. My second time here in 60 years :) bummed I didn’t ride my bike up.,2018-10-02,2.0,9.0,1.6666666666666667,True,True,True
875,12733611572156914937,CU Amazing Race volunteering so I can visit my people,2018-10-21,2.0,9.0,1.6666666666666667,True,True,True
876,12733611572156914937,Tasty flight including Ghost of Christmas Future Nitro,2018-12-24,2.0,9.0,1.6666666666666667,True,True,True
1267,12827701705279351646,"Kansas City Bike MS was the most fun I’ve had in a long time! Sharing some of my pics for my old and new riding friends.. Shannon Johnston thanks for being my Saturday ride wingman, for being a great workout partner, and for signing up with me! I wouldn’t drag myself out of bed so early for the workouts if it weren’t for you. . Amy Nicholson thanks for being my Sunday ride wingman! Misery loves company, and I had a blast laughing with you about our inability to do anything with our legs after 70 cumulative miles.. Kellie Swanson and Jacob Gies it was great meeting you guys, and I hope we get to do more lunchtime rides before it gets too cold!. Brian C. Dolan my favorite part was riding with you at De Soto, seeing the peloton rush by, and turning to you and saying “I’m gonna do it!!” and going balls out for a few miles at around a 22mph pace with the big boys! Great fun riding on Saturday and taking pics along the way.. Kelly Maguire Simeon for letting me play all day Saturday and Sunday while you keep the kid shuttling going and the fort intact. 😘 . And to my family and friends who donated to my cause (you know who you are), your generosity warms my heart, THANK YOU!!!. #bikems",2018-09-24,1.6666666666666667,8.708333333333332,1.3333333333333333,True,True,True
459,12830914680448833554,I sure do love my wife! She is amazing! How am I so lucky? Debbie,2018-04-07,2.8,8.333333333333334,1.4,False,False,False
801,12830914680448833554,"Saying goodbye to my grandmother today. Wish she'd have been able to meet her youngest granddaughter, Avery.",2018-04-24,3.5,10.0,3.1666666666666665,False,False,False
802,12830914680448833554,"Had a kick-ass time at the Kansas City Automotive Museum for the 3rd annual scavenger hunt! We got first place because we managed to get a few big point items, including the childhood home of Walt Disney, and the office he first drew Mickey Mouse at. Can't wait to go again next year!",2018-05-13,2.4,9.0,1.5,True,True,True
460,12830914680448833554,"Happy anniversary to my amazing, wonderful, incredible wife. You're my absolute best friend, and I can't imagine a life without you.",2018-07-01,2.4,9.0,1.5,True,True,True
685,12840161237957324034,"One week from today will be my first visit, with my husband, to the country where I was born - South Korea! . Two weeks from yesterday will be when I am reunited & meet my birth family for the first time (ever)! . (Ahhhh!)  💜👯💜",2018-03-09,2.1666666666666665,8.0,1.8333333333333333,False,False,False
0,12840161237957324034,"Next stop....Seoul, South Korea!",2018-03-16,2.3333333333333335,7.0,2.1666666666666665,False,False,False
686,12840161237957324034,"Dinner on the airplane, Bibimbap! Oh and by the way....we arrived to Seoul!",2018-03-17,2.1666666666666665,7.0,1.8333333333333333,False,False,False
687,12840161237957324034,"Hi friends and family...if you need to text, call or reach us in anyway without getting charged international fees..... Please download the app “Kakao”! We can do free phone calls and text messaging anytime this way.",2018-03-19,1.3333333333333333,6.75,1.0,False,False,False
43,12840161237957324034,Traditional Hanouk in Andong - excited for our stay here during the next two nights. Serenity & Peace.,2018-03-20,1.4,7.0,1.0,False,False,False
44,12840161237957324034,"This place will never leave my memories, this will forever be “my spot” in South Korea 😍",2018-03-20,1.4,7.0,1.0,False,False,False
45,12840161237957324034,Our home for the next two nights 😍,2018-03-20,1.4,7.0,1.0,False,False,False
46,12840161237957324034,"Today is THE day and primary reason for our trip to South Korea. We are about to enjoy breakfast in our Hanouk, then we journey off to Changwon for the reunion with my birth family at their home! One full week of our first of many memories to be made together 😍",2018-03-21,1.25,9.0,1.0,False,False,False
47,12840161237957324034,"Yesterday was pretty amazing, minus the car accident we were in before meeting my family (we are ok, just very sore). This is a photo we took after lunch at my birth parents persimmon farm. I learned many things about my family, their history, how savvy they are in business, life growing up, how they fell in love, so much - they are also very well respected in the community. This photo only has my birth parents and one siblings family as my other siblings were finishing up work for the day. Today we all leave together for Jeju Island. I feel like I am the luckiest girl, not only did I learn that my reunion was VERY unique as an adoptee from South Korea, but my family is really special. They are beautiful inside and out, the kindest, very loving, and also have a really great sense of humor!",2018-03-22,1.75,5.5,1.25,False,False,False
48,12840161237957324034,When we arrived to Jeju Island last Friday.,2018-03-25,1.5,5.0,1.25,False,False,False
49,12840161237957324034,"This is whole family, minus two brother in laws who were unable to make the trip for work.",2018-03-25,1.5,5.0,1.25,False,False,False
50,12840161237957324034,Sisters Reunited @ one of the few waterfalls that fall directly into the ocean,2018-03-25,1.5,5.0,1.25,False,False,False
51,12840161237957324034,"💜 Birth Siblings, in order left to right (tired from all the fun and travel from Jeju Island).",2018-03-25,1.5,5.0,1.25,False,False,False
52,12840161237957324034,Busan City lights,2018-03-26,1.6,6.333333333333333,1.4,False,False,False
53,12840161237957324034,Jeju Island,2018-03-26,1.6,6.333333333333333,1.4,False,False,False
54,12840161237957324034,The beach here is amazing...no filter,2018-03-26,1.6,6.333333333333333,1.4,False,False,False
55,12840161237957324034,We just said our “until next time” goodbyes. It was a visit that cannot be explained in words. I am so lucky to have more family now in South Korea. This is a picture of kimbap that my brother made for us as our last meal with the family. It was a special dish and gesture of love. 💜,2018-03-29,1.6,7.0,1.4,False,False,False
143,12840161237957324034,Things learned: Masks are cool (fighting off the fine allergy dust)! Last market stop for some shopping. Now we head to the airport for the long trek home. Such an amazing trip and many memories were made. I love my extended family here in Korea. I already miss them so much and can’t wait to see them again. Until next time South Korea.....! ✌🏻💝✌🏻,2018-03-30,1.6,8.0,1.4,False,False,False
56,12840161237957324034,Jeju Island 💜,2018-03-31,1.8,8.0,1.4,False,False,False
57,12840161237957324034,"Just before we left Busan, we were lucky enough to see the start of the Cherry Blossoms! 🌸",2018-03-31,1.8,8.0,1.4,False,False,False
58,12840161237957324034,Reunited! My birth family in South Korea <3,2018-04-04,2.0,10.5,1.1666666666666667,False,False,False
688,12840161237957324034,"One of my favorite photos from South Korea, doing spa masks at home, haha! When my birth family and I weren’t able to easily communicate, it was evening activities like this that brought us closer! Such a fun evening drinking soju and beer with a lot of laughter 💜",2018-04-17,2.5,7.0,1.8333333333333333,False,False,False
689,12840161237957324034,"One of my favorite photos from South Korea, doing spa masks at home, haha! When my birth family and I weren’t able to easily communicate, it was evening activities like this that brought us closer! Such a fun night drinking soju and beer with a lot of laughter 💜",2018-04-17,2.5,7.0,1.8333333333333333,False,False,False
690,12840161237957324034,Such a fun evening out to celebrate my Brother-In-Law! 👯 @ Missie B's,2018-05-14,2.1666666666666665,8.0,1.5,True,True,True
691,12840161237957324034,Fun day at the pool & lake with my mom and DuWaynes fam!,2018-05-28,2.1666666666666665,8.0,1.5,True,True,True
692,12840161237957324034,"My heart has been hurting so much these past few weeks when I learned the news. But he is in a better place now and without pain. I hate cancer. He was way too young and this happened way too quick. Love, prayers, and my deepest sympathies to Jarrod Toms family, my “second family”.",2018-06-04,2.1666666666666665,8.0,1.5,True,True,True
693,12840161237957324034,"This picture has always been one of my favorites with my Dad. It’s one of the last memorable trips that we took together where everyone was happy, he looked handsome with his signature bow tie on, he didn’t seem like he was in pain, and I caught some memorable loving moments between him and my mom with big smiles and a lot of laughter. I always miss him, he was my hero and the best dad a girl could have. Happy Fathers Day to a father who will always deserve this honor in my eyes. 💝",2018-06-17,2.1666666666666665,8.0,1.5,True,True,True
694,12840161237957324034,Let the festivities begin (in Winter Park not Estes Park haha)! Can’t wait to celebrate two of my fav people!,2018-08-17,2.1666666666666665,8.0,1.5,True,True,True
695,12840161237957324034,#awalkwithtony  wedding festivities!,2018-08-18,2.1666666666666665,8.0,1.5,True,True,True
696,12840161237957324034,Toes up! On our way up the mountain for the ceremony. #awalkwithtony,2018-08-18,2.1666666666666665,8.0,1.5,True,True,True
697,12840161237957324034,"Such a beautiful ceremony, congrats Andrea and Anthony! #awalkwithtony",2018-08-19,2.1666666666666665,8.0,1.5,True,True,True
698,12840161237957324034,Visiting the little brother in Boulder!,2018-08-19,2.1666666666666665,8.0,1.5,True,True,True
699,12840161237957324034,"Congrats you two! Such a beautiful wedding! Thank you for including us on your special day! 💝 🍾🎉👯 #awalkwithtony @ Winter Park, Colorado",2018-08-20,2.1666666666666665,8.0,1.5,True,True,True
408,12840161237957324034,Really excited to begin learning Korean!,2018-08-25,2.1666666666666665,8.0,1.5,True,True,True
700,12840161237957324034,My first day at Korean as a Second Language School (KSL). Learned so much in just one morning and have a fun group to work with!,2018-09-01,2.1666666666666665,8.0,1.5,True,True,True
725,12840161237957324034,Tiffany Hall thank you for all that you do with the Tournament and also in keeping my dads memory alive!,2018-09-07,2.1666666666666665,8.0,1.5,True,True,True
701,12840161237957324034,Can’t wait to celebrate! First themed wedding and this is a blast. Congrats Eric and Mallory!,2018-09-29,2.1666666666666665,8.0,1.5,True,True,True
702,12840161237957324034,Gatsby wedding with dueling pianos - best wedding yet! Congrats Mallory and Eric!,2018-09-30,2.1666666666666665,8.0,1.5,True,True,True
703,12840161237957324034,The best part of my morning today was getting a surprise video call from my birth 3rd sister & her family in South Korea ....the next best part of my day is that the weekend of celebrations now being for our 2nd wedding anniversary! :),2018-10-19,2.1666666666666665,8.0,1.5,True,True,True
452,12840161237957324034,"Such a great night out celebrating two years of marriage! Back to the restaurant where Josh proposed and classing it up with the NASCAR crowd at the casino, never a dull moment and always a lot of fun with my love! .....and we even (finally) got to sample Matthew McConaughey's Longbranch Whiskey!",2018-10-21,2.1666666666666665,8.0,1.5,True,True,True
453,12840161237957324034,Locking our love away in KC - Old Red Bridge - two years of marriage is in the books! ....and I 💜 selfie sticks!  @ Old Red Bridge in Minor Park,2018-10-23,2.1666666666666665,8.0,1.5,True,True,True
704,12840161237957324034,"That one time, where I felt so special, modeling and working with an incredibly talented and amazing photographer!",2018-10-30,2.1666666666666665,8.0,1.5,True,True,True
705,12840161237957324034,Such a beautiful day celebrating two of my favorite people! Cheers Antonio and Jody! 💝👯🎉 @ Bourgmont Vineyard & Winery,2018-11-04,2.1666666666666665,8.0,1.5,True,True,True
