status,valence,recency,LifeEventFamily,Anticipation,Intimacy,Scope,age,gender,shipley_vocab,shipley_abs,openness,conscientiousness,extraversion,agreeableness,neuroticism,pos_affect,neg_affect,stai_trait,psqi,education_level,anxiety
Ongoing,1,785,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.0
Ongoing,0,776,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.5
Ongoing,0,860,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.0
Ongoing,1,860,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.0
Ongoing,0,860,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.0
Ongoing,0,860,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.0
Ongoing,0,859,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.6669999999999998
Ongoing,0,852,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,2.0
Ongoing,1,860,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.0
Ongoing,0,846,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,2.0
Ongoing,0,777,Health,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.5
Ongoing,0,839,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,2.4
Ongoing,0,825,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.5
Ongoing,0,826,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.5
Ongoing,1,811,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.0
Ongoing,0,832,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.0
ended,0,857,Personal,Unanticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.6669999999999998
Ongoing,0,831,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.5
Ongoing,0,840,Work,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,2.4
Ongoing,0,840,Work,Unanticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,2.4
Ongoing,0,860,Health,Anticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.0
Ongoing,0,857,Health,Anticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.6669999999999998
Ongoing,0,796,Health,Anticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.3330000000000002
Ongoing,1,831,Health,Unanticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.5
Ongoing,0,813,Work,Unanticipated,3,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,3.0
Ongoing,0,793,Work,Unanticipated,3,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.3330000000000002
Ongoing,1,800,Work,Unanticipated,3,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.6669999999999998
Ongoing,0,856,Financial,Unanticipated,3,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,1.6669999999999998
Ongoing,0,875,Personal,Anticipated,2,2,38.0,Female,34.0,19.0,3.583333333,4.916666667,3.583333333,3.916666667,2.333333333,37.0,14.0,35.0,7.0,College Degree,1.75
Ongoing,1,839,School,Anticipated,1,2,23.0,Female,38.0,23.0,3.5,3.75,3.916666667,3.25,3.666666667,27.0,16.0,53.0,9.0,College Degree,1.5
ended,1,799,Personal,Anticipated,2,2,58.0,Female,36.0,16.0,2.9166666666666696,4.25,4.25,3.8333333333333295,2.9166666666666696,40.0,17.0,43.0,3.0,Graduate Degree,1.8330000000000002
Ongoing,0,799,Personal,Anticipated,2,2,58.0,Female,36.0,16.0,2.9166666666666696,4.25,4.25,3.8333333333333295,2.9166666666666696,40.0,17.0,43.0,3.0,Graduate Degree,1.8330000000000002
Ongoing,0,792,Personal,Anticipated,1,2,58.0,Female,36.0,16.0,2.9166666666666696,4.25,4.25,3.8333333333333295,2.9166666666666696,40.0,17.0,43.0,3.0,Graduate Degree,1.571
ended,1,836,Personal,Anticipated,2,2,30.0,Female,24.0,20.0,4.75,4.333333333,3.25,4.083333333,1.75,35.0,18.0,34.0,5.0,Graduate Degree,1.0
Ongoing,0,859,Personal,Anticipated,1,3,30.0,Female,24.0,20.0,4.75,4.333333333,3.25,4.083333333,1.75,35.0,18.0,34.0,5.0,Graduate Degree,1.5
Ongoing,1,851,Personal,Anticipated,2,2,30.0,Female,24.0,20.0,4.75,4.333333333,3.25,4.083333333,1.75,35.0,18.0,34.0,5.0,Graduate Degree,1.0
Ongoing,1,800,Personal,Anticipated,2,2,49.0,Male,34.0,15.0,3.5,4.583333333,3.25,3.333333333,3.5,36.0,19.0,45.0,5.0,Graduate Degree,1.75
Ongoing,0,861,Personal,Anticipated,2,2,49.0,Female,36.0,18.0,4.333333333,4.833333333,3.083333333,4.416666667,2.666666667,42.0,18.0,31.0,9.0,College Degree,1.6669999999999998
Ongoing,1,842,Personal,Anticipated,2,2,49.0,Female,36.0,18.0,4.333333333,4.833333333,3.083333333,4.416666667,2.666666667,42.0,18.0,31.0,9.0,College Degree,2.0
Ongoing,1,874,Personal,Anticipated,2,2,44.0,Male,35.0,20.0,2.916666667,5.0,2.666666667,3.166666667,2.5,33.0,18.0,35.0,4.0,Graduate Degree,2.0
Ongoing,1,874,Work,Unanticipated,1,2,44.0,Male,35.0,20.0,2.916666667,5.0,2.666666667,3.166666667,2.5,33.0,18.0,35.0,4.0,Graduate Degree,2.0
Ongoing,0,760,Work,Anticipated,1,1,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.167
Ongoing,1,747,School,Anticipated,1,2,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.4
Ongoing,1,776,School,Anticipated,1,2,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.429
ended,0,738,School,Anticipated,1,2,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.2
Ongoing,1,762,Personal,Anticipated,1,2,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.6669999999999998
Ongoing,1,784,Personal,Anticipated,2,2,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.714
Ongoing,0,728,Personal,Anticipated,2,2,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.0
Ongoing,0,777,Personal,Anticipated,2,2,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.429
Ongoing,0,728,Personal,Unanticipated,3,3,45.0,Female,32.0,14.0,4.08333333333333,4.0,3.5,3.6666666666666696,1.8333333333333304,40.0,16.0,32.0,3.0,College Degree,1.0
Ongoing,1,803,Personal,Anticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,0,800,Personal,Anticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,1,777,Personal,Anticipated,1,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,2.0
Ongoing,1,812,Personal,Anticipated,1,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,1,753,Personal,Anticipated,1,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,1,782,Personal,Unanticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,2.0
Ongoing,1,781,Personal,Unanticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,2.0
Ongoing,1,777,Personal,Unanticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,2.0
Ongoing,1,777,Personal,Unanticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,2.0
ended,0,766,Personal,Unanticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.143
Ongoing,0,806,Financial,Unanticipated,3,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
ended,0,794,Financial,Unanticipated,3,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
ended,1,754,Personal,Anticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
ended,1,743,Personal,Unanticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,1,797,Personal,Unanticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,1,779,Personal,Unanticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,2.0
Ongoing,0,763,Work,Unanticipated,1,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.143
ended,0,763,Work,Unanticipated,1,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.143
Ongoing,0,810,Work,Unanticipated,2,3,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,0,804,Personal,Anticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,0,766,Personal,Anticipated,2,2,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.143
Ongoing,0,757,Health,Anticipated,3,3,29.0,Female,36.0,11.0,4.0,4.833333333,4.166666667,4.333333333,2.75,33.0,16.0,37.0,9.0,High School,1.0
Ongoing,1,757,Personal,Anticipated,1,2,36.0,Female,34.0,18.0,4.583333333,5.0,3.25,4.5,2.166666667,44.0,13.0,34.0,8.0,Graduate Degree,1.4
ended,1,782,Local,Anticipated,1,1,36.0,Female,34.0,18.0,4.583333333,5.0,3.25,4.5,2.166666667,44.0,13.0,34.0,8.0,Graduate Degree,1.0
Ongoing,0,779,Personal,Anticipated,2,2,44.0,Male,33.0,20.0,3.1666666666666696,4.33333333333333,3.25,3.8333333333333295,1.8333333333333304,35.0,14.0,35.0,6.0,High School,2.0
Ongoing,0,777,Personal,Anticipated,2,2,44.0,Male,33.0,20.0,3.1666666666666696,4.33333333333333,3.25,3.8333333333333295,1.8333333333333304,35.0,14.0,35.0,6.0,High School,2.0
Ongoing,1,760,Personal,Anticipated,1,2,56.0,Female,34.0,13.0,4.083333333,4.833333333,4.5,3.75,2.25,36.0,14.0,30.0,10.0,College Degree,1.167
Ongoing,1,732,Personal,Anticipated,1,2,56.0,Female,34.0,13.0,4.083333333,4.833333333,4.5,3.75,2.25,36.0,14.0,30.0,10.0,College Degree,1.8
Ongoing,0,847,Personal,Anticipated,2,2,59.0,Male,35.0,13.0,5.0,4.916666667,4.5,4.833333333,1.5,46.0,10.0,26.0,5.0,College Degree,1.429
Ongoing,1,838,Local,Anticipated,1,1,59.0,Male,35.0,13.0,5.0,4.916666667,4.5,4.833333333,1.5,46.0,10.0,26.0,5.0,College Degree,1.0
Ongoing,0,851,Health,Anticipated,2,3,59.0,Male,35.0,13.0,5.0,4.916666667,4.5,4.833333333,1.5,46.0,10.0,26.0,5.0,College Degree,1.429
Ongoing,0,841,Personal,Anticipated,1,2,59.0,Male,35.0,13.0,5.0,4.916666667,4.5,4.833333333,1.5,46.0,10.0,26.0,5.0,College Degree,1.429
Ongoing,1,878,Work,Anticipated,2,3,59.0,Male,35.0,13.0,5.0,4.916666667,4.5,4.833333333,1.5,46.0,10.0,26.0,5.0,College Degree,2.5
Ongoing,0,832,Personal,Anticipated,2,2,59.0,Male,35.0,13.0,5.0,4.916666667,4.5,4.833333333,1.5,46.0,10.0,26.0,5.0,College Degree,1.0
Ongoing,0,844,Work,Unanticipated,1,2,59.0,Male,35.0,13.0,5.0,4.916666667,4.5,4.833333333,1.5,46.0,10.0,26.0,5.0,College Degree,1.429
Ongoing,0,926,Personal,Anticipated,2,2,43.0,Male,34.0,18.0,3.583333333,4.5,1.8333333330000001,3.916666667,2.583333333,32.0,18.0,37.0,6.0,College Degree,1.6
Ongoing,0,832,Personal,Anticipated,2,2,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0
Ongoing,0,832,Personal,Anticipated,2,2,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0
Ongoing,1,841,Work,Anticipated,2,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.8
ended,1,787,Personal,Anticipated,2,2,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0
Ongoing,0,824,Personal,Unanticipated,2,2,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.167
Ongoing,1,790,Personal,Unanticipated,2,2,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0
Ongoing,0,830,Work,Unanticipated,2,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.6
Ongoing,0,822,Personal,Anticipated,2,2,47.0,Male,36.0,15.0,4.91666666666667,4.0,3.0,4.25,3.6666666666666696,37.0,21.0,56.0,6.0,College Degree,1.714
ended,0,820,Personal,Anticipated,2,2,47.0,Male,36.0,15.0,4.91666666666667,4.0,3.0,4.25,3.6666666666666696,37.0,21.0,56.0,6.0,College Degree,1.714
Ongoing,0,823,Local,Anticipated,1,1,47.0,Male,36.0,15.0,4.91666666666667,4.0,3.0,4.25,3.6666666666666696,37.0,21.0,56.0,6.0,College Degree,1.714
Ongoing,0,822,Local,Anticipated,1,1,47.0,Male,36.0,15.0,4.91666666666667,4.0,3.0,4.25,3.6666666666666696,37.0,21.0,56.0,6.0,College Degree,1.714
Ongoing,0,821,Local,Anticipated,1,1,47.0,Male,36.0,15.0,4.91666666666667,4.0,3.0,4.25,3.6666666666666696,37.0,21.0,56.0,6.0,College Degree,1.714
Ongoing,0,822,Personal,Anticipated,2,2,27.0,Male,34.0,18.0,4.166666667,4.166666667,1.9166666669999999,4.25,2.583333333,32.0,17.0,40.0,4.0,College Degree,2.2
Ongoing,0,831,School,Anticipated,1,2,24.0,Female,35.0,19.0,3.333333333,3.833333333,3.666666667,3.083333333,2.416666667,27.0,23.0,41.0,8.0,Graduate Degree,2.0
Ongoing,1,833,Personal,Anticipated,1,2,24.0,Female,35.0,19.0,3.333333333,3.833333333,3.666666667,3.083333333,2.416666667,27.0,23.0,41.0,8.0,Graduate Degree,2.2
Ongoing,1,905,Financial,Anticipated,2,2,27.0,Male,37.0,21.0,4.416666667,3.75,2.916666667,3.666666667,2.583333333,29.0,17.0,37.0,8.0,College Degree,1.6669999999999998
ended,0,828,Personal,Anticipated,2,2,58.0,Male,37.0,20.0,4.33333333333333,3.4166666666666696,2.6666666666666696,3.9166666666666696,1.9166666666666696,26.0,14.0,35.0,7.0,College Degree,2.0
ended,0,827,School,Anticipated,1,2,58.0,Male,37.0,20.0,4.33333333333333,3.4166666666666696,2.6666666666666696,3.9166666666666696,1.9166666666666696,26.0,14.0,35.0,7.0,College Degree,2.0
Ongoing,0,826,School,Anticipated,1,2,58.0,Male,37.0,20.0,4.33333333333333,3.4166666666666696,2.6666666666666696,3.9166666666666696,1.9166666666666696,26.0,14.0,35.0,7.0,College Degree,2.0
Ongoing,1,840,Personal,Anticipated,1,2,33.0,Female,36.0,20.0,3.75,4.5,2.583333333,4.416666667,2.5,34.0,14.0,32.0,7.0,Graduate Degree,1.714
Ongoing,0,835,Personal,Anticipated,2,2,33.0,Female,36.0,20.0,3.75,4.5,2.583333333,4.416666667,2.5,34.0,14.0,32.0,7.0,Graduate Degree,1.714
Ongoing,0,765,Personal,Anticipated,2,2,40.0,Female,34.0,17.0,3.5,2.333333333,3.666666667,3.916666667,2.166666667,29.0,19.0,42.0,10.0,Graduate Degree,1.0
Ongoing,0,761,Personal,Anticipated,2,2,40.0,Female,34.0,17.0,3.5,2.333333333,3.666666667,3.916666667,2.166666667,29.0,19.0,42.0,10.0,Graduate Degree,1.3330000000000002
Ongoing,0,736,Personal,Anticipated,2,2,40.0,Female,34.0,17.0,3.5,2.333333333,3.666666667,3.916666667,2.166666667,29.0,19.0,42.0,10.0,Graduate Degree,1.167
Ongoing,0,806,School,Anticipated,1,2,40.0,Female,34.0,17.0,3.5,2.333333333,3.666666667,3.916666667,2.166666667,29.0,19.0,42.0,10.0,Graduate Degree,1.0
ended,1,799,Personal,Anticipated,2,2,32.0,Female,30.0,15.0,3.833333333,4.416666667,3.0,3.083333333,2.916666667,28.0,15.0,43.0,10.0,College Degree,2.0
Ongoing,0,824,Personal,Anticipated,1,2,32.0,Female,30.0,15.0,3.833333333,4.416666667,3.0,3.083333333,2.916666667,28.0,15.0,43.0,10.0,College Degree,2.0
Ongoing,0,827,School,Anticipated,1,2,32.0,Female,30.0,15.0,3.833333333,4.416666667,3.0,3.083333333,2.916666667,28.0,15.0,43.0,10.0,College Degree,2.0
Ongoing,1,806,Personal,Anticipated,1,2,32.0,Female,30.0,15.0,3.833333333,4.416666667,3.0,3.083333333,2.916666667,28.0,15.0,43.0,10.0,College Degree,2.0
Ongoing,1,797,Personal,Unanticipated,2,2,32.0,Female,30.0,15.0,3.833333333,4.416666667,3.0,3.083333333,2.916666667,28.0,15.0,43.0,10.0,College Degree,2.0
Ongoing,0,774,Local,Anticipated,1,1,61.0,Male,38.0,17.0,4.083333333,3.416666667,2.666666667,4.5,1.6666666669999999,31.0,13.0,32.0,4.0,Graduate Degree,1.6669999999999998
Ongoing,1,830,Personal,Anticipated,2,2,50.0,Male,37.0,18.0,4.416666667,4.416666667,3.666666667,3.75,1.8333333330000001,34.0,13.0,30.0,8.0,Graduate Degree,1.0
ended,1,816,Personal,Anticipated,2,2,24.0,Male,33.0,17.0,3.416666667,3.833333333,2.75,4.166666667,1.6666666669999999,31.0,11.0,36.0,6.0,College Degree,1.75
Ongoing,0,825,Personal,Anticipated,1,3,24.0,Male,33.0,17.0,3.416666667,3.833333333,2.75,4.166666667,1.6666666669999999,31.0,11.0,36.0,6.0,College Degree,1.2
Ongoing,1,818,Personal,Unanticipated,2,2,27.0,Male,37.0,16.0,4.5,4.25,3.5,3.75,3.333333333,33.0,24.0,45.0,12.0,Graduate Degree,1.167
Ongoing,1,849,Work,Anticipated,1,1,41.0,Female,28.0,18.0,3.75,4.5,2.833333333,4.583333333,1.6666666669999999,37.0,15.0,31.0,5.0,College Degree,1.0
Ongoing,1,779,Personal,Anticipated,1,2,49.0,Female,31.0,15.0,3.0,4.5,3.833333333,3.25,4.0,36.0,16.0,42.0,7.0,College Degree,2.0
Ongoing,0,837,Local,Anticipated,1,1,28.0,Female,32.0,20.0,4.5,4.0,3.916666667,4.5,2.333333333,43.0,15.0,39.0,6.0,Doctoral Degree,1.8330000000000002
Ongoing,0,826,Local,Anticipated,1,1,28.0,Female,32.0,20.0,4.5,4.0,3.916666667,4.5,2.333333333,43.0,15.0,39.0,6.0,Doctoral Degree,2.0
Ongoing,1,780,Local,Anticipated,1,1,28.0,Female,32.0,20.0,4.5,4.0,3.916666667,4.5,2.333333333,43.0,15.0,39.0,6.0,Doctoral Degree,1.0
ended,1,819,Personal,Anticipated,1,2,28.0,Female,32.0,20.0,4.5,4.0,3.916666667,4.5,2.333333333,43.0,15.0,39.0,6.0,Doctoral Degree,1.8330000000000002
Ongoing,1,756,Health,Anticipated,2,3,57.0,Male,36.0,15.0,3.416666667,3.833333333,2.166666667,3.583333333,3.916666667,26.0,22.0,67.0,11.0,Graduate Degree,2.0
Ongoing,0,807,Personal,Unanticipated,2,2,57.0,Male,36.0,15.0,3.416666667,3.833333333,2.166666667,3.583333333,3.916666667,26.0,22.0,67.0,11.0,Graduate Degree,2.833
Ongoing,0,875,Financial,Anticipated,2,2,38.0,Male,38.0,15.0,4.416666667,3.416666667,4.666666667,3.833333333,1.083333333,34.0,12.0,23.0,6.0,College Degree,1.0
Ongoing,0,939,Personal,Anticipated,1,3,38.0,Male,38.0,15.0,4.416666667,3.416666667,4.666666667,3.833333333,1.083333333,34.0,12.0,23.0,6.0,College Degree,1.0
ended,1,903,Local,Anticipated,1,1,26.0,Female,29.0,14.0,4.25,4.0,3.333333333,4.25,3.5,35.0,26.0,48.0,6.0,College Degree,1.5
Ongoing,0,805,Personal,Anticipated,2,2,24.0,Male,35.0,17.0,4.0,4.75,3.25,4.333333333,3.0,39.0,24.0,43.0,11.0,College Degree,1.0
Ongoing,0,755,Personal,Anticipated,2,2,24.0,Male,35.0,17.0,4.0,4.75,3.25,4.333333333,3.0,39.0,24.0,43.0,11.0,College Degree,1.0
Ongoing,0,749,Personal,Unanticipated,2,2,50.0,Male,35.0,18.0,3.416666667,3.5,2.5,3.75,2.833333333,26.0,22.0,44.0,7.0,College Degree,1.714
Ongoing,0,859,Work,Unanticipated,3,3,24.0,Female,27.0,12.0,3.916666667,3.583333333,3.083333333,3.75,1.9166666669999999,30.0,17.0,31.0,13.0,College Degree,1.286
Ongoing,1,820,Personal,Anticipated,2,2,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,2.0
Ongoing,0,806,Work,Anticipated,1,1,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,2.0
Ongoing,1,831,Personal,Anticipated,1,2,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.5
Ongoing,1,779,Personal,Anticipated,1,2,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.6669999999999998
Ongoing,1,802,Work,Anticipated,1,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.4
Ongoing,1,891,Work,Anticipated,1,1,37.0,Female,33.0,16.0,3.916666667,3.75,3.916666667,3.583333333,2.166666667,43.0,10.0,30.0,5.0,College Degree,1.6669999999999998
Ongoing,1,891,Local,Anticipated,1,1,37.0,Female,33.0,16.0,3.916666667,3.75,3.916666667,3.583333333,2.166666667,43.0,10.0,30.0,5.0,College Degree,1.6669999999999998
Ongoing,1,891,Personal,Unanticipated,2,2,37.0,Female,33.0,16.0,3.916666667,3.75,3.916666667,3.583333333,2.166666667,43.0,10.0,30.0,5.0,College Degree,1.6669999999999998
Ongoing,1,891,Personal,Anticipated,2,2,37.0,Female,33.0,16.0,3.916666667,3.75,3.916666667,3.583333333,2.166666667,43.0,10.0,30.0,5.0,College Degree,1.6669999999999998
ended,1,789,Personal,Anticipated,1,2,26.0,Female,28.0,14.0,3.916666667,4.166666667,4.583333333,4.583333333,3.75,37.0,17.0,37.0,7.0,College Degree,1.5
Ongoing,1,805,Local,Anticipated,1,1,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,1.3330000000000002
Ongoing,1,805,Local,Anticipated,1,1,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,1.3330000000000002
Ongoing,0,793,Local,Anticipated,1,1,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,2.0
Ongoing,0,792,Local,Anticipated,1,1,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,2.0
Ongoing,0,782,Local,Anticipated,1,1,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,2.25
